age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
4,,192325,Some-college,10,Divorced,,,White,Female,0,0,0,United-States,<=50K
1,Private,195253,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,38721,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,1,United-States,<=50K
3,Self-emp-not-inc,124975,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,4,0,3,United-States,>50K
4,Self-emp-not-inc,388625,10th,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
0,Private,78528,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,236436,Assoc-acdm,12,Never-married,Prof-specialty,,White,Female,3,0,2,United-States,>50K
0,Private,106889,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,<=50K
3,Private,82797,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,211494,Some-college,10,Divorced,Exec-managerial,,White,Male,0,3,3,United-States,<=50K
3,State-gov,77905,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,25497,Some-college,10,Never-married,Transport-moving,,White,Male,2,0,2,United-States,<=50K
1,Self-emp-not-inc,48520,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
1,Private,235109,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,178815,Bachelors,13,Never-married,Exec-managerial,,White,Male,3,0,2,United-States,>50K
0,Private,262749,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,2,United-States,<=50K
4,Private,115023,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
2,Private,353524,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,1,0,2,United-States,<=50K
2,Private,213716,Assoc-voc,11,Divorced,Other-service,,White,Female,0,0,1,United-States,<=50K
3,Self-emp-not-inc,162236,Masters,14,Widowed,Exec-managerial,Unmarried,White,Female,0,0,2,,>50K
3,Private,124733,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,2,Vietnam,<=50K
1,Private,172304,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
1,Private,73037,10th,6,Never-married,Transport-moving,Unmarried,White,Male,0,0,1,United-States,<=50K
3,Local-gov,137753,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,0,United-States,<=50K
3,Local-gov,204698,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,39667,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,0,United-States,<=50K
2,Private,272343,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,>50K
1,Private,381153,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
2,Self-emp-not-inc,243432,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,205100,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,1,,<=50K
2,Private,262038,5th-6th,3,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,1,Mexico,<=50K
1,Private,70240,HS-grad,9,Married-spouse-absent,Other-service,,Asian-Pac-Islander,Female,0,0,2,Philippines,<=50K
0,,204868,HS-grad,9,Married-civ-spouse,,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,270151,Bachelors,13,Never-married,Sales,,White,Female,0,0,2,United-States,<=50K
2,Private,132879,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,3,2,United-States,>50K
0,,195808,11th,7,Never-married,,Own-child,White,Male,0,0,0,United-States,<=50K
4,Private,235624,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,Germany,>50K
0,Private,121076,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,53271,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,162245,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
3,Self-emp-not-inc,174752,HS-grad,9,Divorced,Craft-repair,,White,Male,0,0,2,United-States,<=50K
2,Private,173307,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,154210,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,2,,<=50K
2,Private,161547,Bachelors,13,Never-married,Sales,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Private,179673,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
2,Private,106068,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,81413,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
3,Local-gov,46537,HS-grad,9,Divorced,Adm-clerical,,White,Female,1,0,0,United-States,<=50K
2,Private,170174,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
1,Private,308136,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,261059,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,3,United-States,>50K
4,,129476,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,<=50K
3,Private,58535,HS-grad,9,Divorced,Sales,,White,Female,0,0,2,United-States,<=50K
1,Self-emp-not-inc,109509,HS-grad,9,Never-married,Craft-repair,,White,Male,0,0,1,United-States,<=50K
3,Local-gov,34021,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,3,United-States,<=50K
2,Self-emp-not-inc,35166,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,United-States,<=50K
1,Self-emp-not-inc,231714,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,41777,12th,8,Never-married,Farming-fishing,,White,Male,0,0,0,United-States,<=50K
2,Local-gov,170924,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Male,0,0,0,United-States,<=50K
3,Self-emp-inc,155983,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
2,Private,410034,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,242960,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
1,State-gov,113129,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,4,United-States,<=50K
0,Private,187502,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,1,United-States,<=50K
2,Private,384508,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
4,Private,47298,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
4,Self-emp-not-inc,369734,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,82393,Some-college,10,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,1,Philippines,<=50K
3,Private,175958,Some-college,10,Separated,Other-service,,White,Male,0,0,1,United-States,<=50K
0,Private,173535,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,140830,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
2,Private,259846,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
1,Private,206609,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,1,United-States,<=50K
1,Private,323069,Bachelors,13,Never-married,Sales,,White,Female,0,0,2,United-States,<=50K
4,Private,62539,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,2,2,United-States,<=50K
1,Private,142712,Masters,14,Never-married,Tech-support,,White,Male,0,0,2,,<=50K
4,Self-emp-not-inc,190078,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
2,State-gov,222434,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,182302,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,206008,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Black,Male,0,0,0,United-States,<=50K
1,Private,203488,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
1,Private,208378,12th,8,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,195602,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,,95989,Some-college,10,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,168981,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,1,United-States,<=50K
1,Private,46712,HS-grad,9,Divorced,Other-service,,White,Female,0,0,2,United-States,<=50K
4,Private,345730,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
3,Local-gov,184620,Masters,14,Divorced,Prof-specialty,,White,Female,0,0,2,United-States,<=50K
2,Private,215503,HS-grad,9,Never-married,Craft-repair,,White,Male,0,0,4,United-States,<=50K
1,Private,42900,Bachelors,13,Never-married,Tech-support,,White,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,306784,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,109456,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,193260,Bachelors,13,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,1,India,<=50K
3,Federal-gov,271544,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,3,2,United-States,>50K
0,Private,203003,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,105930,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,216819,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,191814,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,3,0,3,United-States,>50K
3,Self-emp-inc,193720,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,Greece,>50K
0,,145964,Some-college,10,Never-married,,,White,Male,0,0,2,United-States,<=50K
1,Private,187279,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,117583,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,3,United-States,<=50K
0,,125905,Some-college,10,Never-married,,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,143299,HS-grad,9,Never-married,Machine-op-inspct,,Black,Male,0,0,2,United-States,<=50K
3,Private,172942,Some-college,10,Divorced,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
2,Private,149640,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,,168471,Some-college,10,Never-married,,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,278254,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
2,Private,184655,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,338611,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,34161,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
3,Private,169182,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,2,Puerto-Rico,<=50K
1,Private,83742,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Self-emp-inc,145290,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,>50K
3,Self-emp-not-inc,279129,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
2,Private,174395,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,314894,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
3,Self-emp-not-inc,126117,HS-grad,9,Widowed,Sales,,White,Male,0,0,2,United-States,<=50K
3,Private,336540,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,334096,HS-grad,9,Never-married,Handlers-cleaners,,White,Female,0,0,1,United-States,<=50K
0,Private,109482,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,4,United-States,<=50K
4,Federal-gov,162876,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,126098,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,0,2,United-States,<=50K
0,Private,262744,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,160123,HS-grad,9,Widowed,Adm-clerical,,White,Female,0,0,2,United-States,<=50K
2,State-gov,342834,Some-college,10,Divorced,Adm-clerical,,White,Female,0,0,2,United-States,<=50K
1,Private,373914,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,806552,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
1,Private,110668,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,1,United-States,<=50K
0,Private,112432,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,3,United-States,<=50K
4,Local-gov,216851,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
3,Private,198681,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,>50K
4,Self-emp-not-inc,177271,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,386461,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,2,Mexico,<=50K
3,Private,242406,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,Dominican-Republic,<=50K
0,Private,212522,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,2,United-States,<=50K
0,Private,74631,Some-college,10,Never-married,Sales,,White,Female,0,0,3,United-States,<=50K
4,Federal-gov,101626,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
4,Private,175017,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,Italy,<=50K
1,Local-gov,111746,HS-grad,9,Never-married,Protective-serv,,White,Male,0,0,3,United-States,<=50K
0,Private,99462,11th,7,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,0,0,United-States,<=50K
4,Self-emp-inc,112376,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
1,,131310,HS-grad,9,Separated,,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,284166,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,3,United-States,>50K
1,Private,104293,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
0,Private,80680,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,183627,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3,3,United-States,>50K
1,Private,181651,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
0,,141445,9th,5,Never-married,,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,449432,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,167878,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
1,State-gov,137613,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0,Taiwan,<=50K
1,Private,236861,Bachelors,13,Divorced,Craft-repair,Unmarried,White,Male,0,0,3,United-States,<=50K
1,,306693,Some-college,10,Married-civ-spouse,,Other-relative,White,Female,0,0,0,United-States,<=50K
0,Private,179203,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
2,Private,75073,Some-college,10,Never-married,Craft-repair,,Black,Male,0,0,3,United-States,<=50K
1,Private,263444,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,272166,Bachelors,13,Separated,Prof-specialty,,Black,Male,0,0,1,United-States,<=50K
0,Private,253310,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,155483,Some-college,10,Never-married,Craft-repair,,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,167015,Bachelors,13,Widowed,Sales,,White,Male,0,0,1,United-States,<=50K
0,State-gov,197731,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,>50K
3,Self-emp-inc,383365,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
1,Private,163003,Bachelors,13,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,2,Philippines,<=50K
1,Self-emp-inc,32922,Assoc-voc,11,Never-married,Sales,,White,Male,0,0,3,United-States,<=50K
2,Private,706180,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,114292,11th,7,Never-married,Other-service,Unmarried,White,Male,0,0,2,United-States,<=50K
1,,186369,9th,5,Divorced,,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,309513,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,54929,Some-college,10,Divorced,Craft-repair,,White,Male,0,0,3,United-States,<=50K
1,Private,132179,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
3,Federal-gov,94754,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
1,Private,173789,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,175985,Some-college,10,Divorced,Exec-managerial,,White,Female,0,0,3,United-States,<=50K
1,Private,340917,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,33374,11th,7,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
4,State-gov,32367,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,173938,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,132887,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,1,0,2,Jamaica,<=50K
4,,160625,Bachelors,13,Married-civ-spouse,,Husband,White,Male,2,0,0,United-States,>50K
3,Private,29557,Some-college,10,Divorced,Prof-specialty,,White,Female,0,0,2,United-States,<=50K
1,Private,86153,HS-grad,9,Never-married,Tech-support,Unmarried,White,Female,0,0,2,Germany,<=50K
2,,468706,HS-grad,9,Married-civ-spouse,,Husband,Black,Male,0,0,2,United-States,<=50K
2,Self-emp-inc,141609,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
2,Private,140854,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,3,3,United-States,>50K
